antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Cluster
"frozenset({'candle', 'ribbons'})",frozenset({'box'}),0.060240963855421686,0.23493975903614459,0.03413654618473896,0.5666666666666667,2.411965811965812,1.0,0.01998354865244109,1.7655236329935124,0.6229260935143287,0.13076923076923075,0.43359580052493435,0.355982905982906,0
"frozenset({'candle', 'tin'})","frozenset({'bag', 'box'})",0.11847389558232932,0.13353413654618473,0.03815261044176707,0.3220338983050848,2.411622276029056,1.0,0.022332301091917875,1.2780371485943776,0.6640091116173121,0.1784037558685446,0.21755013060470965,0.3038740920096853,0
frozenset({'cake stand'}),frozenset({'bowl'}),0.10040160642570281,0.14156626506024098,0.03413654618473896,0.34,2.4017021276595742,1.0,0.01992306575700392,1.3006571741511503,0.6487657563025211,0.1642512077294686,0.23115789473684212,0.2905673758865248,0
"frozenset({'tin', 'bowl'})",frozenset({'mug'}),0.06526104417670683,0.23092369477911648,0.03614457831325301,0.5538461538461538,2.3983946488294308,1.0,0.021074256866824723,1.7237917185985319,0.6237617854159205,0.138996138996139,0.4198835107451295,0.35518394648829427,0
frozenset({'feltcraft doll'}),frozenset({'bag'}),0.03413654618473896,0.3684738955823293,0.030120481927710843,0.8823529411764706,2.394614521557942,1.0,0.01754205577329398,5.3679718875502,0.6029799029799029,0.08086253369272238,0.8137099036753016,0.4820484051931399,0
"frozenset({'mug', 't-lights', 'tin'})",frozenset({'sign'}),0.05421686746987952,0.2710843373493976,0.035140562248995984,0.6481481481481481,2.3909465020576133,1.0,0.020443218657763586,2.071655041217501,0.6151046405823476,0.12110726643598616,0.5172941536577901,0.3888888888888889,0
"frozenset({'bag', 'tin', 'sign'})",frozenset({'box'}),0.0823293172690763,0.23493975903614459,0.04618473895582329,0.5609756097560976,2.3877423389618513,1.0,0.026842308995016207,1.742637215528782,0.6333365046142136,0.17037037037037037,0.4261570962166315,0.3787784031686471,0
"frozenset({'candle', 'bag'})","frozenset({'tin', 'box'})",0.12449799196787148,0.1285140562248996,0.03815261044176707,0.30645161290322587,2.3845766129032264,1.0,0.022152868502120938,1.2565611282338658,0.6632061805890874,0.17757009345794394,0.20417719637282603,0.301663306451613,0
"frozenset({'mug', 'hot water bottle'})","frozenset({'tin', 'box'})",0.09839357429718876,0.1285140562248996,0.030120481927710843,0.30612244897959184,2.382015306122449,1.0,0.017475524588313092,1.2559650366170565,0.6435040831477358,0.15306122448979592,0.20379949214708928,0.2702487244897959,0
"frozenset({'mug', 'tin', 'box'})",frozenset({'sign'}),0.05923694779116466,0.2710843373493976,0.03815261044176707,0.6440677966101696,2.375894538606403,1.0,0.02209440170319834,2.0479059093516927,0.6155704094815481,0.13058419243986258,0.5116963160106459,0.39240426867545514,0
"frozenset({'mug', 'tin'})","frozenset({'bag', 'box'})",0.12349397590361445,0.13353413654618473,0.0391566265060241,0.3170731707317073,2.3744727672840638,1.0,0.022665965065079598,1.268753585771658,0.6604106088642172,0.1797235023041475,0.21182488765791482,0.3051531267192371,0
"frozenset({'mug', 'hot water bottle'})","frozenset({'tin', 'sign'})",0.09839357429718876,0.15060240963855423,0.035140562248995984,0.35714285714285715,2.3714285714285714,1.0,0.02032225286688924,1.3212851405622492,0.6414253897550111,0.16431924882629106,0.243161094224924,0.29523809523809524,0
frozenset({'napkin'}),"frozenset({'bag', 'sign'})",0.12550200803212852,0.1285140562248996,0.03815261044176707,0.304,2.3655000000000004,1.0,0.022023838325188307,1.2521349766883627,0.6601003081757206,0.17674418604651165,0.20136405529953919,0.3004375,0
frozenset({'photo frame'}),frozenset({'heart wicker'}),0.09136546184738956,0.14056224899598393,0.030120481927710843,0.32967032967032966,2.3453689167974883,1.0,0.017277947129885,1.2821120547764828,0.6313075506445671,0.14925373134328357,0.22003697237342096,0.27197802197802196,0
"frozenset({'ribbons', 'tin'})",frozenset({'box'}),0.06927710843373494,0.23493975903614459,0.03815261044176707,0.5507246376811594,2.344109996283909,1.0,0.021876663279624523,1.7028760202098716,0.6160790325327883,0.14339622641509436,0.41275818783521623,0.3565589000371609,0
"frozenset({'lunch box', 'box'})",frozenset({'bag'}),0.04317269076305221,0.3684738955823293,0.03714859437751004,0.8604651162790696,2.3352132311006906,1.0,0.021240584829276946,4.525937081659969,0.597572388758118,0.09919571045576409,0.7790512811032644,0.4806412774855839,0
"frozenset({'t-lights', 'box'})",frozenset({'candle'}),0.09538152610441768,0.2660642570281124,0.05923694779116466,0.6210526315789473,2.334220456802383,1.0,0.03385933291398526,1.936774877286925,0.6318591395624448,0.19601328903654486,0.4836777305781553,0.4218470705064548,0
"frozenset({'mug', 'pan'})",frozenset({'sign'}),0.04919678714859438,0.2710843373493976,0.03112449799196787,0.6326530612244897,2.3337868480725623,1.0,0.017788019548071805,1.9842704149933061,0.6010832169499608,0.1076388888888889,0.49603643110136614,0.37373393801965227,0
"frozenset({'mug', 'sign'})","frozenset({'bag', 'tin'})",0.10742971887550201,0.17269076305220885,0.04317269076305221,0.40186915887850466,2.3271028037383177,1.0,0.024620570635957486,1.383157630522088,0.6389201349831272,0.18220338983050846,0.2770166046638236,0.3259345794392523,0
"frozenset({'pan', 'bag'})",frozenset({'box'}),0.06626506024096386,0.23493975903614459,0.03614457831325301,0.5454545454545454,2.321678321678321,1.0,0.02057628102772536,1.6831325301204818,0.6096774193548387,0.13636363636363635,0.40586972083035067,0.34965034965034963,0
"frozenset({'candle', 'box'})","frozenset({'bag', 'tin'})",0.09538152610441768,0.17269076305220885,0.03815261044176707,0.4,2.316279069767442,1.0,0.021681101917711006,1.3788487282463187,0.6281908990011098,0.16593886462882096,0.27475728155339807,0.3104651162790698,0
"frozenset({'candle', 'bag', 'tin'})",frozenset({'box'}),0.07028112449799197,0.23493975903614459,0.03815261044176707,0.5428571428571429,2.310622710622711,1.0,0.021640779987419558,1.6735692771084338,0.610094350346709,0.14285714285714288,0.4024746906636671,0.35262515262515265,0
"frozenset({'mug', 'tin', 'hot water bottle'})",frozenset({'sign'}),0.05622489959839357,0.2710843373493976,0.035140562248995984,0.625,2.305555555555556,1.0,0.019898872598829054,1.9437751004016064,0.6000000000000001,0.1202749140893471,0.4855371900826447,0.3773148148148148,0
"frozenset({'mug', 't-lights'})","frozenset({'tin', 'sign'})",0.10140562248995984,0.15060240963855423,0.035140562248995984,0.34653465346534656,2.300990099009901,1.0,0.019868631151110466,1.2998357064622126,0.6292098962490024,0.162037037037037,0.23067200337054983,0.28993399339933995,0
"frozenset({'tin', 'napkin'})",frozenset({'sign'}),0.06927710843373494,0.2710843373493976,0.04317269076305221,0.6231884057971014,2.2988727858293077,1.0,0.024392751729810813,1.9344300278035216,0.6070595318732596,0.14527027027027026,0.48305186249850285,0.3912238325281804,0
"frozenset({'bag', 'box'})","frozenset({'tin', 'sign'})",0.13353413654618473,0.15060240963855423,0.04618473895582329,0.3458646616541353,2.2965413533834584,1.0,0.026074176222964145,1.298504362276693,0.6515693485817925,0.1940928270042194,0.22988321868501035,0.326265664160401,0
"frozenset({'tin', 'sign'})","frozenset({'bag', 'box'})",0.15060240963855423,0.13353413654618473,0.04618473895582329,0.30666666666666664,2.2965413533834584,1.0,0.026074176222964145,1.2497103799814644,0.6646623496762257,0.1940928270042194,0.19981460023174968,0.326265664160401,0
frozenset({'napkin'}),"frozenset({'tin', 'sign'})",0.12550200803212852,0.15060240963855423,0.04317269076305221,0.34400000000000003,2.28416,1.0,0.024271785938936467,1.2948133999412286,0.6428857501401757,0.18534482758620693,0.22768794326241137,0.31533333333333335,0
"frozenset({'pencils', 't-lights'})",frozenset({'candle'}),0.05622489959839357,0.2660642570281124,0.03413654618473896,0.6071428571428572,2.281940700808626,1.0,0.019177110046612156,1.8682000730193504,0.5952440550688362,0.11846689895470384,0.46472542505374254,0.367722371967655,0
"frozenset({'mug', 'tin', 'hot water bottle'})",frozenset({'box'}),0.05622489959839357,0.23493975903614459,0.030120481927710843,0.5357142857142857,2.28021978021978,1.0,0.016911017564232834,1.6478220574606115,0.5948936170212766,0.11538461538461538,0.39313835770528677,0.33195970695970695,0
"frozenset({'box', 'hot water bottle'})",frozenset({'mug'}),0.08032128514056225,0.23092369477911648,0.04216867469879518,0.5249999999999999,2.2734782608695645,1.0,0.023620586764729598,1.6191080109913334,0.6090663339571636,0.15671641791044774,0.38237597911227145,0.3538043478260869,0
"frozenset({'bag', 'tin', 'sign'})",frozenset({'mug'}),0.0823293172690763,0.23092369477911648,0.04317269076305221,0.524390243902439,2.270837751855779,1.0,0.02416090063063499,1.617032231490063,0.609841738333927,0.15985130111524162,0.3815831369801949,0.35567338282078476,0
"frozenset({'candle', 'tin'})",frozenset({'ribbons'}),0.11847389558232932,0.13453815261044177,0.03614457831325301,0.30508474576271183,2.267644826713888,1.0,0.020205319269044043,1.2454207072191203,0.6341432548721843,0.16666666666666663,0.19705847654253014,0.28687073109031114,0
frozenset({'hand warmer'}),frozenset({'hot water bottle'}),0.14156626506024098,0.26907630522088355,0.08634538152610442,0.6099290780141844,2.2667513496348044,1.0,0.04825325397977452,1.8738225629791894,0.6509995920032638,0.26625386996904027,0.4663315407996259,0.465412300201122,0
frozenset({'hot water bottle'}),frozenset({'hand warmer'}),0.26907630522088355,0.14156626506024098,0.08634538152610442,0.3208955223880597,2.2667513496348044,1.0,0.04825325397977452,1.2640672580431616,0.7645668285203169,0.26625386996904027,0.20890285415030108,0.465412300201122,0
"frozenset({'hand warmer', 'bag'})",frozenset({'hot water bottle'}),0.07429718875502007,0.26907630522088355,0.045180722891566265,0.6081081081081081,2.2599838644614763,1.0,0.025189109853066886,1.8651156349536075,0.6022656061701616,0.15151515151515152,0.46384021384021384,0.38800927793465106,0
"frozenset({'candle', 'sign'})","frozenset({'bag', 'tin'})",0.10040160642570281,0.17269076305220885,0.0391566265060241,0.39,2.258372093023256,1.0,0.021818196480701924,1.3562446507340837,0.6193910256410257,0.16738197424892703,0.2626699029126214,0.3083720930232558,0
frozenset({'ribbons'}),"frozenset({'tin', 't-lights'})",0.13453815261044177,0.15562248995983935,0.04718875502008032,0.3507462686567164,2.253827636013481,1.0,0.02625159271624651,1.3005354752342706,0.6427901466159845,0.19421487603305784,0.23108594956253212,0.32698603755416467,0
"frozenset({'tin', 't-lights'})",frozenset({'ribbons'}),0.15562248995983935,0.13453815261044177,0.04718875502008032,0.3032258064516129,2.253827636013481,1.0,0.02625159271624651,1.2420980217164956,0.6588407923697726,0.19421487603305784,0.1949105605867824,0.32698603755416467,0
"frozenset({'mug', 'tin'})",frozenset({'sign'}),0.12349397590361445,0.2710843373493976,0.07530120481927711,0.6097560975609757,2.2493224932249327,1.0,0.04182392219480332,1.867846385542169,0.6336769759450173,0.23584905660377362,0.46462406772828074,0.44376693766937675,0
"frozenset({'bag', 't-lights'})",frozenset({'heart wicker'}),0.13353413654618473,0.14056224899598393,0.04216867469879518,0.3157894736842105,2.2466165413533834,1.0,0.023398816148126642,1.256101328390485,0.6404016994978756,0.18181818181818182,0.2038858829316281,0.3078947368421052,0
frozenset({'heart wicker'}),"frozenset({'bag', 't-lights'})",0.14056224899598393,0.13353413654618473,0.04216867469879518,0.3,2.2466165413533834,1.0,0.023398816148126642,1.2378083763625933,0.6456386292834891,0.18181818181818182,0.1921205098493627,0.3078947368421052,0
"frozenset({'box', 'hot water bottle'})","frozenset({'bag', 'tin'})",0.08032128514056225,0.17269076305220885,0.03112449799196787,0.38749999999999996,2.243895348837209,1.0,0.017253753971710133,1.350708958282108,0.6027609522467953,0.14027149321266966,0.25964805825242715,0.2838662790697674,0
"frozenset({'mug', 'bag', 'sign'})",frozenset({'box'}),0.0572289156626506,0.23493975903614459,0.030120481927710843,0.5263157894736842,2.2402159244264506,1.0,0.01667513427202787,1.615127175368139,0.5872204472843451,0.11494252873563217,0.38085370907583915,0.3272604588394062,0
"frozenset({'ribbons', 't-lights'})",frozenset({'hot water bottle'}),0.07329317269076305,0.26907630522088355,0.04417670682730924,0.6027397260273973,2.240032713146596,1.0,0.024455250721762554,1.839911369616397,0.5973603860927805,0.14814814814814814,0.45649555923528534,0.38345941525250465,0
"frozenset({'bag', 'box', 'sign'})",frozenset({'mug'}),0.05823293172690763,0.23092369477911648,0.030120481927710843,0.5172413793103448,2.2398800599700146,1.0,0.0166731181755133,1.5930866322432586,0.5877754086709311,0.11627906976744183,0.3722877464661924,0.3238380809595202,0
"frozenset({'candle', 'box'})","frozenset({'tin', 'sign'})",0.09538152610441768,0.15060240963855423,0.0321285140562249,0.33684210526315783,2.236631578947368,1.0,0.01776382638989693,1.280837636259323,0.6111958934517201,0.15023474178403756,0.21926091825307942,0.27508771929824555,0
"frozenset({'pan', 'tin'})",frozenset({'sign'}),0.06626506024096386,0.2710843373493976,0.040160642570281124,0.606060606060606,2.2356902356902353,1.0,0.022197222625441524,1.8503243744207594,0.5919354838709677,0.13513513513513514,0.45955421988479833,0.37710437710437705,0
"frozenset({'bag', 'box', 'sign'})",frozenset({'tin'}),0.05823293172690763,0.35542168674698793,0.04618473895582329,0.793103448275862,2.2314436002337814,1.0,0.02548749213722359,3.115461847389557,0.5859831278390656,0.12568306010928962,0.6790203029326457,0.4615234755503604,0
"frozenset({'mug', 'box', 'sign'})",frozenset({'tin'}),0.04819277108433735,0.35542168674698793,0.03815261044176707,0.7916666666666666,2.227401129943503,1.0,0.021023854453960423,3.0939759036144574,0.5789473684210527,0.1043956043956044,0.6767912772585669,0.4495056497175141,0
"frozenset({'box', 't-lights', 'tin'})",frozenset({'candle'}),0.05421686746987952,0.2660642570281124,0.0321285140562249,0.5925925925925926,2.227253668763103,1.0,0.017703343494459765,1.8014786418400874,0.5826035031847134,0.11149825783972125,0.4449004407964736,0.3566736547868623,0
"frozenset({'candle', 'tin', 'box'})",frozenset({'sign'}),0.05321285140562249,0.2710843373493976,0.0321285140562249,0.6037735849056602,2.2272536687631024,1.0,0.017703343494459765,1.8396442914515196,0.5819856839872747,0.10996563573883161,0.45641665367222817,0.36114605171208936,0
"frozenset({'lunch box', 'tin'})",frozenset({'sign'}),0.05321285140562249,0.2710843373493976,0.0321285140562249,0.6037735849056602,2.2272536687631024,1.0,0.017703343494459765,1.8396442914515196,0.5819856839872747,0.10996563573883161,0.45641665367222817,0.36114605171208936,0
frozenset({'pencils'}),"frozenset({'bag', 'tin'})",0.13052208835341367,0.17269076305220885,0.050200803212851405,0.3846153846153846,2.2271914132379247,1.0,0.027660844179932576,1.3443775100401605,0.6337182448036951,0.19841269841269843,0.25616131441374157,0.3376565295169946,0
frozenset({'cake tins'}),frozenset({'pan'}),0.12048192771084337,0.13855421686746988,0.03714859437751004,0.3083333333333333,2.2253623188405793,1.0,0.020455315236851016,1.2454637828422124,0.6260644205849684,0.167420814479638,0.19708624708624703,0.28822463768115936,0
"frozenset({'bag', 'tin', 't-lights'})",frozenset({'candle'}),0.071285140562249,0.2660642570281124,0.04216867469879518,0.5915492957746479,2.2233324475152805,1.0,0.023202246737955838,1.7968771638277248,0.5924581724581726,0.14285714285714285,0.4434789310417911,0.37501993090619185,0
frozenset({'lunch box'}),"frozenset({'tin', 'sign'})",0.0963855421686747,0.15060240963855423,0.0321285140562249,0.33333333333333326,2.2133333333333325,1.0,0.017612619151304007,1.2740963855421685,0.6066666666666666,0.14953271028037382,0.21513002364066183,0.27333333333333326,0
"frozenset({'jam making', 't-lights'})",frozenset({'candle'}),0.05120481927710843,0.2660642570281124,0.030120481927710843,0.5882352941176471,2.2108768035516095,1.0,0.016496709730488217,1.7824153757888699,0.5772486772486772,0.10489510489510491,0.4389635471151525,0.3507214206437292,0
"frozenset({'candle', 'mug', 'sign'})",frozenset({'tin'}),0.04618473895582329,0.35542168674698793,0.03614457831325301,0.782608695652174,2.201915991156964,1.0,0.019729520491604972,2.965060240963856,0.572280701754386,0.0989010989010989,0.6627387240958961,0.44215180545320565,0
"frozenset({'pan', 'box'})",frozenset({'sign'}),0.0572289156626506,0.2710843373493976,0.03413654618473896,0.5964912280701755,2.2003898635477586,1.0,0.018622683505104758,1.8064431639601888,0.578650629580906,0.11604095563139932,0.44642598231114994,0.36120857699805076,0
"frozenset({'tin', 'box'})",frozenset({'pan'}),0.1285140562248996,0.13855421686746988,0.0391566265060241,0.30468750000000006,2.1990489130434785,1.0,0.02135046208932114,1.2389332611344255,0.6256646579227224,0.17180616740088106,0.19285402097902102,0.293648097826087,0
